PERIODE,CPTE,score_risque,score_pct,niveau_alerte,action_recommandee,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,AGE,AVG_DEP_3M,DAYS_OVD_6M,REV_VARIANCE,NBRJDEP_LAG1,DELTA_NBRJDEP,MOIS_CONSEC,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,niveau_precedent,transition,evolution,priorite_intervention,statut_suivi
2024-11-01,CPTE_000180,0.9948,99.5,Critique,Intervention immédiate aujourd'hui,7,6,119.89,9774.1,1153.83,45,6.0,42.0,3972.3,6.0,1.0,17,M,Agriculture,Célibataire,Retraité,7000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000556,0.9946,99.5,Critique,Intervention immédiate aujourd'hui,7,5,177.31,9967.97,2929.82,40,8.33,56.0,503.44,9.0,-2.0,23,F,Artisanat,Divorcé(e),Indépendant,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000598,0.995,99.5,Critique,Intervention immédiate aujourd'hui,7,5,129.19,19029.78,4802.4,36,7.33,48.0,3086.5,5.0,2.0,23,F,Administration,Marié(e),Salarié,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000638,0.9946,99.5,Critique,Intervention immédiate aujourd'hui,7,6,165.66,7882.94,3075.49,23,9.0,48.0,1081.51,7.0,0.0,23,F,Commerce,Marié(e),Sans emploi,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000731,0.9948,99.5,Critique,Intervention immédiate aujourd'hui,7,6,166.09,2651.83,672.96,49,7.0,42.0,223.78,10.0,-3.0,23,F,Administration,Marié(e),Salarié,7500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000074,0.9955,99.5,Critique,Intervention immédiate aujourd'hui,4,3,311.44,18888.57,4444.83,64,8.33,48.0,1293.29,8.0,-4.0,23,M,Services,Divorcé(e),Salarié,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000145,0.9953,99.5,Critique,Intervention immédiate aujourd'hui,4,2,347.51,15638.37,4137.07,51,9.0,40.0,2668.33,10.0,-6.0,23,M,Commerce,Célibataire,Fonctionnaire,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000217,0.9953,99.5,Critique,Intervention immédiate aujourd'hui,4,4,289.54,2827.33,3731.42,42,8.0,40.0,363.5,12.0,-8.0,23,F,Agriculture,Divorcé(e),Indépendant,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000302,0.9953,99.5,Critique,Intervention immédiate aujourd'hui,4,2,344.32,15092.07,2015.54,21,7.0,45.0,2257.95,6.0,-2.0,23,F,Administration,Divorcé(e),Retraité,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000312,0.9954,99.5,Critique,Intervention immédiate aujourd'hui,4,3,264.61,2832.7,3724.54,60,7.33,38.0,207.05,6.0,-2.0,23,F,Agriculture,Célibataire,Fonctionnaire,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000360,0.9953,99.5,Critique,Intervention immédiate aujourd'hui,4,3,380.7,13010.3,1455.9,57,5.33,38.0,2999.4,3.0,1.0,20,M,Administration,Célibataire,Fonctionnaire,8000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000612,0.9955,99.5,Critique,Intervention immédiate aujourd'hui,4,4,241.46,13897.47,2642.8,43,8.67,52.0,1060.04,10.0,-6.0,23,F,Artisanat,Divorcé(e),Indépendant,7000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000717,0.9953,99.5,Critique,Intervention immédiate aujourd'hui,4,2,323.72,16008.17,979.34,64,8.0,45.0,269.48,8.0,-4.0,23,F,Artisanat,Célibataire,Retraité,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000306,0.9948,99.5,Critique,Intervention immédiate aujourd'hui,3,2,207.19,17621.7,4042.84,47,7.33,47.0,1487.96,4.0,-1.0,10,F,Industrie,Divorcé(e),Indépendant,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000340,0.9947,99.5,Critique,Intervention immédiate aujourd'hui,3,2,201.14,3894.53,4205.19,65,7.33,39.0,503.19,5.0,-2.0,23,M,Artisanat,Marié(e),Salarié,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000774,0.9949,99.5,Critique,Intervention immédiate aujourd'hui,3,3,231.96,15460.32,2448.08,32,7.67,46.0,3096.55,9.0,-6.0,23,F,Commerce,Marié(e),Salarié,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000246,0.9949,99.5,Critique,Intervention immédiate aujourd'hui,2,2,247.64,4607.98,2726.12,64,7.0,40.0,416.86,7.0,-5.0,23,F,Industrie,Veuf/Veuve,Sans emploi,7000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000643,0.9945,99.5,Critique,Intervention immédiate aujourd'hui,2,2,211.24,1507.52,4077.67,54,8.67,53.0,434.41,7.0,-5.0,23,M,Services,Marié(e),Indépendant,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000102,0.9942,99.4,Critique,Intervention immédiate aujourd'hui,17,15,322.79,4552.39,1990.83,64,4.67,33.0,255.06,2.0,15.0,14,M,Artisanat,Marié(e),Salarié,4500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000670,0.9945,99.4,Critique,Intervention immédiate aujourd'hui,13,11,251.24,5431.35,5090.36,26,4.67,35.0,561.29,2.0,11.0,23,M,Agriculture,Veuf/Veuve,Fonctionnaire,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000422,0.9945,99.4,Critique,Intervention immédiate aujourd'hui,11,11,111.59,4628.55,4615.57,24,8.33,47.0,561.09,9.0,2.0,23,M,Services,Célibataire,Retraité,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000780,0.9944,99.4,Critique,Intervention immédiate aujourd'hui,9,9,263.57,4640.16,3639.05,62,4.67,44.0,758.46,6.0,3.0,23,M,Industrie,Veuf/Veuve,Retraité,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000015,0.9944,99.4,Critique,Intervention immédiate aujourd'hui,7,5,115.59,18790.91,3794.31,42,9.33,55.0,7531.14,14.0,-7.0,16,F,Industrie,Marié(e),Sans emploi,6500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000019,0.9938,99.4,Critique,Intervention immédiate aujourd'hui,7,7,213.19,20421.49,2599.07,40,5.0,37.0,2944.05,8.0,-1.0,23,M,Industrie,Divorcé(e),Salarié,9500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000020,0.9944,99.4,Critique,Intervention immédiate aujourd'hui,7,6,169.08,22386.42,3885.13,27,6.0,37.0,2679.43,9.0,-2.0,23,M,Agriculture,Divorcé(e),Sans emploi,6000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000131,0.9937,99.4,Critique,Intervention immédiate aujourd'hui,6,4,160.39,8253.71,1393.66,61,8.0,54.0,1099.1,7.0,-1.0,23,F,Artisanat,Célibataire,Salarié,6500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000450,0.9936,99.4,Critique,Intervention immédiate aujourd'hui,6,5,160.22,17505.2,2472.38,21,12.67,52.0,5283.45,15.0,-9.0,23,M,Commerce,Célibataire,Retraité,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000725,0.9941,99.4,Critique,Intervention immédiate aujourd'hui,6,5,195.84,7284.46,2991.19,39,6.67,49.0,3038.52,3.0,3.0,23,F,Artisanat,Marié(e),Indépendant,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000167,0.9943,99.4,Critique,Intervention immédiate aujourd'hui,3,1,291.75,11848.87,4453.48,33,7.0,42.0,2101.43,8.0,-5.0,23,M,Services,Veuf/Veuve,Fonctionnaire,6500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000700,0.9942,99.4,Critique,Intervention immédiate aujourd'hui,3,1,349.35,5921.66,1866.34,35,7.0,43.0,2113.97,8.0,-5.0,23,M,Industrie,Veuf/Veuve,Indépendant,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000193,0.994,99.4,Critique,Intervention immédiate aujourd'hui,2,1,238.89,9210.9,3290.66,35,5.33,36.0,1882.11,6.0,-4.0,2,M,Agriculture,Marié(e),Retraité,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000334,0.994,99.4,Critique,Intervention immédiate aujourd'hui,2,1,384.0,9503.62,4774.36,23,9.33,61.0,4920.51,7.0,-5.0,23,M,Services,Divorcé(e),Fonctionnaire,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000732,0.9938,99.4,Critique,Intervention immédiate aujourd'hui,2,0,379.2,19945.62,4838.44,32,6.67,44.0,4362.06,8.0,-6.0,23,F,Services,Marié(e),Salarié,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000276,0.993,99.3,Critique,Intervention immédiate aujourd'hui,7,7,103.92,2362.03,2109.77,54,7.67,46.0,774.42,10.0,-3.0,23,F,Commerce,Marié(e),Fonctionnaire,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000634,0.9929,99.3,Critique,Intervention immédiate aujourd'hui,7,7,285.74,9856.76,2034.31,37,4.67,31.0,3125.87,6.0,1.0,23,M,Services,Veuf/Veuve,Retraité,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000647,0.9928,99.3,Critique,Intervention immédiate aujourd'hui,7,5,393.39,19119.67,2847.43,54,4.67,39.0,960.36,6.0,1.0,23,M,Administration,Divorcé(e),Retraité,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000018,0.9932,99.3,Critique,Intervention immédiate aujourd'hui,6,5,110.34,16144.44,2290.69,24,9.0,51.0,924.09,12.0,-6.0,23,F,Industrie,Veuf/Veuve,Indépendant,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000047,0.9935,99.3,Critique,Intervention immédiate aujourd'hui,6,6,134.65,6365.12,1267.22,35,8.0,41.0,1297.23,12.0,-6.0,23,F,Artisanat,Marié(e),Sans emploi,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000438,0.9935,99.3,Critique,Intervention immédiate aujourd'hui,6,6,135.98,12772.92,3327.41,30,6.67,36.0,1078.66,2.0,4.0,23,M,Administration,Divorcé(e),Retraité,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000536,0.9926,99.3,Critique,Intervention immédiate aujourd'hui,6,5,273.54,14169.14,4154.22,53,5.0,33.0,2420.45,10.0,-4.0,23,F,Commerce,Divorcé(e),Sans emploi,8000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000642,0.993,99.3,Critique,Intervention immédiate aujourd'hui,6,5,110.72,5793.47,3413.14,56,7.67,41.0,1444.21,4.0,2.0,23,F,Services,Divorcé(e),Fonctionnaire,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000023,0.9935,99.3,Critique,Intervention immédiate aujourd'hui,5,5,195.58,7380.73,2892.33,37,8.0,37.0,3128.36,11.0,-6.0,5,M,Agriculture,Marié(e),Sans emploi,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000326,0.9933,99.3,Critique,Intervention immédiate aujourd'hui,5,4,134.94,18692.87,3157.93,23,5.67,35.0,6651.5,9.0,-4.0,12,M,Agriculture,Veuf/Veuve,Indépendant,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000448,0.9931,99.3,Critique,Intervention immédiate aujourd'hui,5,4,109.03,14941.9,4469.26,57,10.33,60.0,2095.12,9.0,-4.0,8,F,Agriculture,Veuf/Veuve,Indépendant,7000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000057,0.9933,99.3,Critique,Intervention immédiate aujourd'hui,4,3,123.69,3354.07,1543.91,26,8.67,47.0,332.18,6.0,-2.0,23,F,Industrie,Divorcé(e),Sans emploi,6500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000494,0.9931,99.3,Critique,Intervention immédiate aujourd'hui,4,4,114.36,17005.82,3527.24,45,7.33,33.0,2282.25,3.0,1.0,23,F,Agriculture,Célibataire,Retraité,4500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000502,0.9932,99.3,Critique,Intervention immédiate aujourd'hui,4,2,117.36,7137.08,3025.36,55,9.0,49.0,1966.56,10.0,-6.0,23,M,Industrie,Divorcé(e),Fonctionnaire,8000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000799,0.9933,99.3,Critique,Intervention immédiate aujourd'hui,4,3,118.04,8688.4,2947.68,30,7.0,40.0,3854.24,12.0,-8.0,23,M,Industrie,Célibataire,Retraité,6500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000691,0.9929,99.3,Critique,Intervention immédiate aujourd'hui,1,1,392.94,3317.24,3785.41,56,9.0,50.0,303.21,13.0,-12.0,16,F,Commerce,Marié(e),Salarié,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000374,0.9927,99.3,Critique,Intervention immédiate aujourd'hui,0,0,266.57,16105.63,4039.06,31,8.33,43.0,2010.41,14.0,-14.0,0,F,Agriculture,Veuf/Veuve,Sans emploi,9000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000027,0.9916,99.2,Critique,Intervention immédiate aujourd'hui,5,5,349.28,9675.96,3422.18,29,4.67,35.0,5421.26,9.0,-4.0,3,F,Services,Célibataire,Salarié,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000072,0.992,99.2,Critique,Intervention immédiate aujourd'hui,3,3,144.44,8280.65,3456.66,54,11.33,55.0,1388.55,15.0,-12.0,23,F,Services,Marié(e),Salarié,5000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000087,0.992,99.2,Critique,Intervention immédiate aujourd'hui,2,2,131.3,14343.23,3789.18,21,10.0,52.0,1351.06,12.0,-10.0,23,M,Agriculture,Célibataire,Indépendant,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000349,0.9925,99.2,Critique,Intervention immédiate aujourd'hui,1,0,201.47,12771.68,1609.76,59,9.67,55.0,3561.97,9.0,-8.0,18,F,Commerce,Divorcé(e),Retraité,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000674,0.9924,99.2,Critique,Intervention immédiate aujourd'hui,0,0,348.28,13819.89,2605.01,46,7.33,42.0,1350.99,7.0,-7.0,0,M,Administration,Marié(e),Retraité,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000166,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,11,10,114.65,7340.91,1942.16,30,5.0,33.0,515.54,8.0,3.0,23,M,Artisanat,Marié(e),Fonctionnaire,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000681,0.9911,99.1,Critique,Intervention immédiate aujourd'hui,11,9,190.66,5891.53,1212.31,35,5.0,37.0,1189.72,5.0,6.0,7,F,Services,Célibataire,Retraité,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000435,0.991,99.1,Critique,Intervention immédiate aujourd'hui,7,6,259.58,11367.3,1628.34,58,5.0,24.0,2050.51,8.0,-1.0,14,M,Artisanat,Marié(e),Sans emploi,4500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000493,0.9915,99.1,Critique,Intervention immédiate aujourd'hui,6,5,262.34,15828.6,653.57,46,4.67,39.0,3418.42,2.0,4.0,23,F,Commerce,Marié(e),Fonctionnaire,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000491,0.9914,99.1,Critique,Intervention immédiate aujourd'hui,5,4,222.53,17498.97,1832.5,61,4.67,37.0,2816.29,3.0,2.0,23,F,Administration,Veuf/Veuve,Retraité,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000730,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,3,1,176.87,6244.7,1006.62,64,8.67,47.0,392.57,10.0,-7.0,23,F,Services,Marié(e),Sans emploi,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000022,0.991,99.1,Critique,Intervention immédiate aujourd'hui,2,0,186.24,5134.12,2214.2,31,10.67,51.0,616.02,13.0,-11.0,23,F,Agriculture,Marié(e),Sans emploi,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000052,0.9912,99.1,Critique,Intervention immédiate aujourd'hui,2,1,114.12,12951.23,4976.28,42,6.33,44.0,2160.67,6.0,-4.0,9,F,Services,Veuf/Veuve,Salarié,4000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000110,0.9907,99.1,Critique,Intervention immédiate aujourd'hui,2,0,169.9,8003.55,1498.14,42,8.0,57.0,1087.8,10.0,-8.0,23,F,Services,Célibataire,Indépendant,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000699,0.9898,99.0,Critique,Intervention immédiate aujourd'hui,4,2,104.62,15565.38,1203.98,56,6.33,40.0,7710.77,9.0,-5.0,17,F,Commerce,Marié(e),Sans emploi,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000034,0.9904,99.0,Critique,Intervention immédiate aujourd'hui,3,2,100.07,7187.46,3661.55,54,7.0,39.0,1998.77,9.0,-6.0,23,M,Services,Divorcé(e),Salarié,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000760,0.9895,99.0,Critique,Intervention immédiate aujourd'hui,3,2,251.48,8555.22,4314.6,41,4.33,36.0,1539.0,5.0,-2.0,14,F,Industrie,Célibataire,Retraité,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000175,0.9893,98.9,Critique,Intervention immédiate aujourd'hui,3,1,108.28,7391.36,2709.98,42,10.0,48.0,1400.07,9.0,-6.0,23,M,Services,Divorcé(e),Retraité,1000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000075,0.9892,98.9,Critique,Intervention immédiate aujourd'hui,1,0,175.45,13212.24,4372.67,34,7.67,35.0,1897.69,10.0,-9.0,23,M,Artisanat,Veuf/Veuve,Salarié,2000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000420,0.9894,98.9,Critique,Intervention immédiate aujourd'hui,0,0,118.37,6236.79,1964.99,24,7.33,38.0,1804.19,7.0,-7.0,0,M,Commerce,Divorcé(e),Salarié,7500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000605,0.9884,98.8,Critique,Intervention immédiate aujourd'hui,0,0,178.52,15364.62,2520.01,40,12.0,55.0,5227.68,13.0,-13.0,0,F,Administration,Marié(e),Fonctionnaire,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000259,0.9856,98.6,Critique,Intervention immédiate aujourd'hui,8,7,316.99,9989.99,2161.8,27,3.33,29.0,2046.93,4.0,4.0,23,F,Industrie,Marié(e),Retraité,3500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000533,0.9864,98.6,Critique,Intervention immédiate aujourd'hui,0,0,154.8,2032.88,702.18,37,9.33,53.0,204.47,10.0,-10.0,0,M,Administration,Divorcé(e),Indépendant,1500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000415,0.9851,98.5,Critique,Intervention immédiate aujourd'hui,8,8,189.19,14799.34,3806.82,33,4.33,36.0,4424.43,3.0,5.0,23,F,Administration,Marié(e),Sans emploi,2500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000679,0.9817,98.2,Critique,Intervention immédiate aujourd'hui,1,0,356.51,10576.51,2925.85,56,4.67,33.0,2190.85,4.0,-3.0,23,F,Administration,Divorcé(e),Retraité,3000,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000231,0.9796,98.0,Critique,Intervention immédiate aujourd'hui,3,1,183.89,15857.54,1018.17,51,5.0,43.0,601.92,5.0,-2.0,23,F,Artisanat,Célibataire,Fonctionnaire,5500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000672,0.9714,97.1,Critique,Intervention immédiate aujourd'hui,4,3,129.77,8401.19,2526.71,59,4.67,21.0,2237.04,4.0,0.0,7,M,Services,Divorcé(e),Sans emploi,3000,Élevé,Élevé → Critique,Aggravation,Priorité 1,À contacter
2024-11-01,CPTE_000035,0.956,95.6,Critique,Intervention immédiate aujourd'hui,0,0,78.94,14168.63,3535.58,45,5.33,20.0,2258.66,3.0,-3.0,0,F,Services,Veuf/Veuve,Sans emploi,9500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000617,0.9528,95.3,Critique,Intervention immédiate aujourd'hui,11,9,113.06,6723.43,892.64,60,3.33,34.0,1062.64,4.0,7.0,3,M,Administration,Marié(e),Indépendant,8500,Critique,Critique → Critique,Stable,Priorité 1,À contacter
2024-11-01,CPTE_000541,0.9322,93.2,Critique,Intervention immédiate aujourd'hui,4,3,199.83,20278.4,4263.44,41,3.33,22.0,717.03,4.0,0.0,3,F,Administration,Célibataire,Salarié,8500,Élevé,Élevé → Critique,Aggravation,Priorité 2,À contacter
2024-11-01,CPTE_000362,0.921,92.1,Critique,Intervention immédiate aujourd'hui,12,11,189.5,9987.79,3773.07,58,3.0,27.0,507.08,8.0,4.0,3,F,Agriculture,Célibataire,Indépendant,1000,Critique,Critique → Critique,Stable,Priorité 2,À contacter
2024-11-01,CPTE_000688,0.9158,91.6,Critique,Intervention immédiate aujourd'hui,0,0,125.92,4689.99,3492.27,55,5.33,17.0,1004.74,5.0,-5.0,0,M,Industrie,Marié(e),Salarié,2500,Élevé,Élevé → Critique,Aggravation,Priorité 2,À contacter
2024-11-01,CPTE_000045,0.8974,89.7,Critique,Intervention immédiate aujourd'hui,1,0,197.22,4292.69,2330.25,56,0.67,3.0,196.42,0.0,1.0,1,M,Agriculture,Divorcé(e),Indépendant,6500,Élevé,Élevé → Critique,Aggravation,Priorité 2,À contacter
2024-11-01,CPTE_000755,0.8906,89.1,Critique,Intervention immédiate aujourd'hui,0,0,197.49,4829.86,1034.33,34,1.0,9.0,1275.32,0.0,0.0,0,F,Agriculture,Marié(e),Sans emploi,1500,Élevé,Élevé → Critique,Aggravation,Priorité 2,À contacter
2024-11-01,CPTE_000235,0.8855,88.6,Critique,Intervention immédiate aujourd'hui,3,1,198.98,18966.39,821.17,32,1.33,7.0,481.54,3.0,0.0,2,M,Agriculture,Marié(e),Sans emploi,3500,Élevé,Élevé → Critique,Aggravation,Priorité 2,À contacter
2024-11-01,CPTE_000636,0.873,87.3,Critique,Intervention immédiate aujourd'hui,2,0,198.44,16933.2,3085.36,43,1.33,12.0,3519.83,0.0,2.0,1,M,Administration,Célibataire,Indépendant,9000,Élevé,Élevé → Critique,Aggravation,Priorité 2,À contacter
