PERIODE,CPTE,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,DATE_OF_BIRTH,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE,AGE
2023-04-01,CPTE_000112,0,0,139.41,16357.65,3360.22,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-05-01,CPTE_000112,0,0,186.31,18321.76,4001.75,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-06-01,CPTE_000112,3,2,71.17,18181.54,3773.06,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-07-01,CPTE_000112,0,0,49.86,18904.48,3801.86,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-08-01,CPTE_000112,0,0,0.0,15294.32,3721.4,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-09-01,CPTE_000112,0,0,0.0,14045.32,3700.77,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-10-01,CPTE_000112,0,0,14.11,15103.29,3599.16,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-11-01,CPTE_000112,2,1,0.0,21530.29,3757.95,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,32
2023-12-01,CPTE_000112,0,0,0.0,19178.99,3455.25,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-01-01,CPTE_000112,4,3,65.79,23411.66,4275.31,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-02-01,CPTE_000112,2,0,71.13,10531.42,4371.0,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-03-01,CPTE_000112,4,4,141.65,18068.52,3573.88,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-04-01,CPTE_000112,6,6,82.62,18347.2,3329.23,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-05-01,CPTE_000112,0,0,0.0,15165.94,3522.69,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-06-01,CPTE_000112,2,2,0.0,22283.86,3598.93,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-07-01,CPTE_000112,0,0,62.19,13900.66,4358.67,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-08-01,CPTE_000112,5,3,0.0,21875.66,3407.92,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-09-01,CPTE_000112,0,0,0.0,16807.16,3567.87,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-10-01,CPTE_000112,0,0,0.0,9998.09,3602.0,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-11-01,CPTE_000112,0,0,85.68,19179.09,3728.54,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,33
2024-12-01,CPTE_000112,0,0,20.86,20457.2,4461.36,1991-05-11,F,Artisanat,Veuf/Veuve,Retraité,2000,34
2023-01-01,CPTE_000113,3,1,179.01,19006.02,526.28,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,26
2023-02-01,CPTE_000113,0,0,64.87,14403.16,589.66,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-03-01,CPTE_000113,3,3,81.51,11247.5,549.85,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-04-01,CPTE_000113,0,0,50.36,15263.15,553.85,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-05-01,CPTE_000113,0,0,0.0,11425.64,609.31,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-06-01,CPTE_000113,7,7,0.0,17994.48,680.22,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-07-01,CPTE_000113,0,0,179.36,18369.05,604.51,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-08-01,CPTE_000113,4,4,130.25,16659.89,507.26,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-09-01,CPTE_000113,0,0,21.6,17085.25,515.84,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-10-01,CPTE_000113,0,0,12.85,9140.6,548.27,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-11-01,CPTE_000113,0,0,0.0,18229.06,642.18,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2023-12-01,CPTE_000113,2,0,41.47,18830.11,608.99,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2024-01-01,CPTE_000113,4,2,0.0,16190.07,584.57,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,27
2024-02-01,CPTE_000113,0,0,195.73,14737.13,653.33,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-03-01,CPTE_000113,2,0,0.0,10764.73,529.64,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-04-01,CPTE_000113,0,0,97.07,15724.94,631.69,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-05-01,CPTE_000113,0,0,0.0,15928.34,578.49,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-06-01,CPTE_000113,1,1,0.0,12998.93,587.63,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-07-01,CPTE_000113,5,3,0.0,14309.11,508.92,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-08-01,CPTE_000113,4,3,187.8,16104.85,619.1,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-09-01,CPTE_000113,0,0,0.0,18011.7,590.1,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-10-01,CPTE_000113,0,0,0.0,20874.35,625.83,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-11-01,CPTE_000113,0,0,30.49,24082.26,519.94,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2024-12-01,CPTE_000113,0,0,3.31,19135.78,558.46,1996-07-24,M,Commerce,Marié(e),Indépendant,5500,28
2023-01-01,CPTE_000114,2,2,0.0,4123.47,3991.87,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,32
2023-02-01,CPTE_000114,0,0,0.0,3339.31,4272.52,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-03-01,CPTE_000114,0,0,106.62,3225.71,4528.75,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-04-01,CPTE_000114,3,1,48.64,3686.54,4460.37,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-05-01,CPTE_000114,0,0,0.0,3922.3,4513.98,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-06-01,CPTE_000114,0,0,0.0,2616.89,4605.08,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-07-01,CPTE_000114,0,0,155.27,2600.09,4218.95,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-08-01,CPTE_000114,0,0,180.94,2480.66,3499.95,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-09-01,CPTE_000114,0,0,139.97,3309.47,3839.75,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-10-01,CPTE_000114,0,0,37.52,3452.04,4254.13,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-11-01,CPTE_000114,1,1,0.0,2894.04,4654.19,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2023-12-01,CPTE_000114,0,0,48.06,2561.24,4301.89,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2024-01-01,CPTE_000114,4,3,76.39,3234.03,4096.16,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,33
2024-02-01,CPTE_000114,0,0,0.0,1746.16,4663.93,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-03-01,CPTE_000114,0,0,0.0,2759.19,4121.14,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-04-01,CPTE_000114,0,0,180.19,3002.95,4216.92,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-05-01,CPTE_000114,0,0,0.0,3612.52,4820.35,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-06-01,CPTE_000114,0,0,0.0,2621.78,4347.08,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-07-01,CPTE_000114,0,0,0.0,3303.04,4968.75,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-08-01,CPTE_000114,0,0,163.8,3238.68,4402.58,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-09-01,CPTE_000114,0,0,0.0,2035.13,4229.53,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-10-01,CPTE_000114,0,0,11.28,2886.93,4094.05,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-11-01,CPTE_000114,3,2,1.08,3947.84,4259.16,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2024-12-01,CPTE_000114,0,0,63.87,3724.32,3915.95,1990-07-25,F,Artisanat,Veuf/Veuve,Salarié,5500,34
2023-01-01,CPTE_000115,0,0,0.0,25390.22,852.3,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,28
2023-02-01,CPTE_000115,0,0,0.0,22299.92,735.6,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,28
2023-03-01,CPTE_000115,1,0,110.22,21893.03,869.38,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,28
2023-04-01,CPTE_000115,4,4,0.0,20733.75,793.37,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-05-01,CPTE_000115,2,2,0.0,25063.62,942.21,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-06-01,CPTE_000115,0,0,59.59,13208.98,1015.61,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-07-01,CPTE_000115,1,1,70.5,15901.28,904.7,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-08-01,CPTE_000115,2,2,188.01,21852.32,799.29,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-09-01,CPTE_000115,0,0,56.61,18855.78,837.15,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-10-01,CPTE_000115,0,0,102.09,17612.31,719.57,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-11-01,CPTE_000115,1,0,137.61,19127.45,1048.3,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2023-12-01,CPTE_000115,0,0,71.38,23776.78,993.66,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2024-01-01,CPTE_000115,2,2,37.95,17661.08,915.09,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2024-02-01,CPTE_000115,0,0,146.73,18722.92,908.03,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2024-03-01,CPTE_000115,0,0,168.63,18084.93,998.23,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,29
2024-04-01,CPTE_000115,0,0,108.64,22317.8,797.5,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-05-01,CPTE_000115,1,0,87.42,25169.73,934.35,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-06-01,CPTE_000115,2,2,0.0,23204.7,836.87,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-07-01,CPTE_000115,6,5,88.59,11636.87,873.69,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-08-01,CPTE_000115,1,1,0.0,22439.8,903.68,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-09-01,CPTE_000115,0,0,0.0,16120.04,739.46,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-10-01,CPTE_000115,2,1,167.26,18805.04,776.82,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-11-01,CPTE_000115,2,0,0.0,19619.3,1024.03,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2024-12-01,CPTE_000115,3,1,0.0,16979.64,1035.15,1994-09-18,M,Administration,Divorcé(e),Retraité,1000,30
2023-01-01,CPTE_000116,0,0,154.64,16832.3,1349.34,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,45
2023-02-01,CPTE_000116,3,3,19.39,10544.28,1111.24,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-03-01,CPTE_000116,0,0,178.72,10849.63,1155.3,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-04-01,CPTE_000116,0,0,103.87,10735.65,1090.16,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-05-01,CPTE_000116,3,2,14.17,12436.49,1242.21,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-06-01,CPTE_000116,3,1,95.57,9851.98,1242.44,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-07-01,CPTE_000116,6,6,183.41,9951.17,1242.45,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-08-01,CPTE_000116,0,0,4.2,11604.19,1254.04,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-09-01,CPTE_000116,1,1,189.9,9275.74,1212.24,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-10-01,CPTE_000116,0,0,0.0,8686.54,1514.51,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-11-01,CPTE_000116,0,0,133.37,10666.34,1512.12,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2023-12-01,CPTE_000116,3,3,82.57,9044.39,1023.71,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2024-01-01,CPTE_000116,0,0,25.53,13822.79,1280.47,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,46
2024-02-01,CPTE_000116,5,4,96.0,8746.02,1533.54,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-03-01,CPTE_000116,0,0,38.6,10875.28,1301.63,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-04-01,CPTE_000116,3,2,0.0,12912.2,1338.02,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-05-01,CPTE_000116,0,0,179.58,12447.92,1486.41,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-06-01,CPTE_000116,1,0,89.52,14084.41,1346.81,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-07-01,CPTE_000116,0,0,67.65,11377.4,1307.96,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-08-01,CPTE_000116,0,0,0.0,9598.98,1417.46,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-09-01,CPTE_000116,0,0,167.34,12954.46,1137.1,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-10-01,CPTE_000116,1,0,194.18,13165.8,1297.18,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-11-01,CPTE_000116,0,0,29.79,12980.77,1306.29,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2024-12-01,CPTE_000116,0,0,170.9,9865.62,1380.55,1977-07-26,F,Industrie,Veuf/Veuve,Retraité,8000,47
2023-01-01,CPTE_000117,21,19,994.58,19687.34,685.18,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-02-01,CPTE_000117,16,15,907.15,16981.09,742.2,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-03-01,CPTE_000117,22,22,808.44,15195.07,678.54,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-04-01,CPTE_000117,14,12,915.79,22412.74,746.76,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-05-01,CPTE_000117,14,14,934.66,18797.56,777.52,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-06-01,CPTE_000117,19,19,801.24,22419.95,714.44,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-07-01,CPTE_000117,17,15,922.74,18355.45,773.75,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-08-01,CPTE_000117,15,13,752.97,12533.77,840.18,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,50
2023-09-01,CPTE_000117,17,17,754.24,22213.2,740.12,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2023-10-01,CPTE_000117,18,18,740.66,19447.67,830.0,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2023-11-01,CPTE_000117,20,20,902.11,13212.07,857.54,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2023-12-01,CPTE_000117,14,12,815.76,21611.22,659.97,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-01-01,CPTE_000117,16,14,904.66,16532.31,877.18,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-02-01,CPTE_000117,17,17,974.36,17466.12,662.28,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-03-01,CPTE_000117,17,16,703.85,15388.32,723.01,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-04-01,CPTE_000117,15,14,812.06,16477.5,882.3,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-05-01,CPTE_000117,18,18,756.08,17968.65,872.0,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-06-01,CPTE_000117,20,20,894.06,17216.62,784.34,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-07-01,CPTE_000117,14,12,703.45,15957.68,667.5,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-08-01,CPTE_000117,23,23,803.51,9700.19,797.28,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,51
2024-09-01,CPTE_000117,17,16,899.7,16641.99,846.65,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,52
2024-10-01,CPTE_000117,18,17,994.9,17850.55,720.88,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,52
2024-11-01,CPTE_000117,18,17,947.53,17064.31,763.03,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,52
2024-12-01,CPTE_000117,17,16,705.05,23028.84,682.27,1973-02-08,F,Artisanat,Marié(e),Retraité,3000,52
2023-01-01,CPTE_000118,0,0,129.06,18742.0,1406.77,1977-09-14,M,Services,Célibataire,Sans emploi,4500,45
2023-02-01,CPTE_000118,1,0,0.0,21461.14,1773.78,1977-09-14,M,Services,Célibataire,Sans emploi,4500,45
2023-03-01,CPTE_000118,6,5,66.0,19665.04,1323.7,1977-09-14,M,Services,Célibataire,Sans emploi,4500,45
2023-04-01,CPTE_000118,0,0,0.0,15848.23,1272.46,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-05-01,CPTE_000118,0,0,0.0,18664.07,1401.53,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-06-01,CPTE_000118,3,1,110.28,21855.08,1370.1,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-07-01,CPTE_000118,0,0,48.87,16635.19,1385.16,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-08-01,CPTE_000118,2,1,0.0,12939.41,1621.39,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-09-01,CPTE_000118,2,0,83.4,18675.41,1303.87,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-10-01,CPTE_000118,4,3,184.91,9037.79,1424.72,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-11-01,CPTE_000118,6,6,0.0,19892.48,1255.67,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2023-12-01,CPTE_000118,7,7,0.0,22359.68,1515.81,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2024-01-01,CPTE_000118,4,2,108.68,14178.15,1575.01,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2024-02-01,CPTE_000118,4,3,0.0,19011.48,1315.68,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2024-03-01,CPTE_000118,0,0,181.34,20067.28,1464.97,1977-09-14,M,Services,Célibataire,Sans emploi,4500,46
2024-04-01,CPTE_000118,1,0,22.58,18143.79,1460.36,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-05-01,CPTE_000118,6,5,0.0,19080.5,1459.03,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-06-01,CPTE_000118,2,0,0.0,17939.97,1442.63,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-07-01,CPTE_000118,0,0,0.0,23995.01,1537.23,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-08-01,CPTE_000118,8,7,124.8,16117.47,1401.36,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-09-01,CPTE_000118,4,2,0.0,17298.74,1392.73,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-10-01,CPTE_000118,0,0,45.38,18219.15,1514.25,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-11-01,CPTE_000118,0,0,14.68,17006.86,1467.77,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2024-12-01,CPTE_000118,1,0,196.06,17654.93,1264.91,1977-09-14,M,Services,Célibataire,Sans emploi,4500,47
2023-01-01,CPTE_000119,3,1,28.15,23383.37,1736.89,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-02-01,CPTE_000119,0,0,5.23,16730.17,1812.05,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-03-01,CPTE_000119,0,0,41.31,19290.63,2269.75,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-04-01,CPTE_000119,0,0,44.23,18654.86,1929.16,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-05-01,CPTE_000119,0,0,22.08,14635.04,1864.21,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-06-01,CPTE_000119,2,0,182.48,18880.95,1715.85,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-07-01,CPTE_000119,0,0,98.47,13827.84,1609.87,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-08-01,CPTE_000119,5,4,18.08,13070.08,1508.89,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,37
2023-09-01,CPTE_000119,1,1,95.44,23629.2,1905.95,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2023-10-01,CPTE_000119,1,0,58.23,18936.78,1483.86,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2023-11-01,CPTE_000119,0,0,189.11,16653.47,1830.76,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2023-12-01,CPTE_000119,2,2,0.0,12943.06,1868.7,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-01-01,CPTE_000119,3,1,52.92,20947.87,2305.14,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-02-01,CPTE_000119,2,0,18.67,16022.57,1778.43,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-03-01,CPTE_000119,3,1,0.0,19608.5,2216.35,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-04-01,CPTE_000119,1,0,0.0,19802.23,1607.72,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-05-01,CPTE_000119,0,0,0.0,18857.98,1835.93,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-06-01,CPTE_000119,0,0,185.54,26611.95,1950.58,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-07-01,CPTE_000119,0,0,0.0,17500.89,1740.04,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-08-01,CPTE_000119,0,0,0.0,25739.21,2063.86,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,38
2024-09-01,CPTE_000119,0,0,166.6,13068.43,1404.87,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,39
2024-10-01,CPTE_000119,0,0,71.77,14265.55,1760.62,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,39
2024-11-01,CPTE_000119,4,2,0.0,22278.51,1725.76,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,39
2024-12-01,CPTE_000119,3,3,170.99,27578.85,1746.83,1986-02-10,F,Administration,Veuf/Veuve,Fonctionnaire,4500,39
2023-01-01,CPTE_000120,0,0,54.43,10784.09,2985.79,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-02-01,CPTE_000120,0,0,170.96,12678.7,2358.53,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-03-01,CPTE_000120,2,2,184.13,12906.33,2445.91,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-04-01,CPTE_000120,0,0,0.0,12757.8,2628.16,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-05-01,CPTE_000120,5,3,0.0,16642.68,2570.56,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-06-01,CPTE_000120,6,4,0.0,14518.63,2834.03,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-07-01,CPTE_000120,0,0,0.0,14602.95,2915.29,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-08-01,CPTE_000120,1,0,40.48,15544.44,3110.31,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,34
2023-09-01,CPTE_000120,0,0,85.45,17779.44,2661.88,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2023-10-01,CPTE_000120,0,0,148.88,13737.19,2710.52,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2023-11-01,CPTE_000120,0,0,0.0,14361.84,2876.79,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2023-12-01,CPTE_000120,0,0,10.81,15303.18,3200.74,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-01-01,CPTE_000120,0,0,0.0,9838.23,2596.94,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-02-01,CPTE_000120,3,3,155.47,16987.38,2838.12,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-03-01,CPTE_000120,0,0,75.64,16585.43,2320.8,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-04-01,CPTE_000120,1,0,0.0,15121.66,2697.57,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-05-01,CPTE_000120,0,0,0.0,14918.37,3151.78,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-06-01,CPTE_000120,0,0,0.0,16579.79,2301.02,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-07-01,CPTE_000120,0,0,139.85,16543.1,2061.79,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-08-01,CPTE_000120,1,1,170.19,11808.64,2173.55,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,35
2024-09-01,CPTE_000120,1,0,63.64,15110.66,2739.67,1989-02-21,F,Services,Veuf/Veuve,Fonctionnaire,6500,36
