PERIODE,CPTE,score_risque,score_pct,niveau_alerte,action_recommandee,NBRJDEP,NBRJDEB,RISK_BRUT,MVT,NET_MONTHLY,AGE,AVG_DEP_3M,DAYS_OVD_6M,REV_VARIANCE,NBRJDEP_LAG1,DELTA_NBRJDEP,MOIS_CONSEC,GENDER,SECTOR,MARITAL_STATUS,EMPLOYMENT_STATUS,POST_CODE
2023-06-01,CPTE_000299,0.7279,72.8,Élevé,Appel préventif sous 48h,3,1,179.37,3657.42,3345.77,24,2.67,12.0,435.85,2.0,1.0,6,M,Artisanat,Célibataire,Fonctionnaire,3500
2023-06-01,CPTE_000021,0.7272,72.7,Élevé,Appel préventif sous 48h,0,0,0.0,12700.22,682.16,20,1.0,5.0,508.97,2.0,-2.0,0,F,Artisanat,Marié(e),Indépendant,7500
2023-06-01,CPTE_000028,0.7266,72.7,Élevé,Appel préventif sous 48h,0,0,68.38,2555.73,1254.69,37,1.67,10.0,832.35,2.0,-2.0,0,F,Commerce,Célibataire,Salarié,3000
2023-06-01,CPTE_000038,0.7271,72.7,Élevé,Appel préventif sous 48h,0,0,0.0,8717.63,3467.43,46,0.67,3.0,2322.84,0.0,0.0,0,F,Services,Veuf/Veuve,Retraité,5000
2023-06-01,CPTE_000115,0.7265,72.7,Élevé,Appel préventif sous 48h,0,0,59.59,13208.98,1015.61,29,2.33,7.0,2241.44,2.0,-2.0,0,M,Administration,Divorcé(e),Retraité,1000
2023-06-01,CPTE_000158,0.7271,72.7,Élevé,Appel préventif sous 48h,0,0,72.16,11330.94,3925.58,33,1.33,8.0,1859.58,0.0,0.0,0,M,Artisanat,Divorcé(e),Retraité,9000
2023-06-01,CPTE_000319,0.7269,72.7,Élevé,Appel préventif sous 48h,3,1,0.0,21902.82,4575.61,50,0.0,5.0,3086.76,0.0,3.0,1,F,Services,Veuf/Veuve,Salarié,2500
2023-06-01,CPTE_000452,0.7273,72.7,Élevé,Appel préventif sous 48h,2,1,91.54,12143.96,2442.06,23,3.0,11.0,2828.54,0.0,2.0,1,F,Artisanat,Célibataire,Sans emploi,3000
2023-06-01,CPTE_000009,0.7264,72.6,Élevé,Appel préventif sous 48h,7,7,0.0,11361.79,5135.78,24,1.0,3.0,606.44,3.0,4.0,2,M,Services,Marié(e),Salarié,5500
2023-06-01,CPTE_000088,0.7265,72.6,Élevé,Appel préventif sous 48h,2,0,0.0,14651.57,3147.57,40,2.67,11.0,2650.09,0.0,2.0,1,M,Services,Célibataire,Fonctionnaire,3000
2023-06-01,CPTE_000116,0.726,72.6,Élevé,Appel préventif sous 48h,3,1,95.57,9851.98,1242.44,46,1.0,6.0,950.79,3.0,0.0,2,F,Industrie,Veuf/Veuve,Retraité,8000
2023-06-01,CPTE_000150,0.7263,72.6,Élevé,Appel préventif sous 48h,0,0,0.0,7781.98,2525.99,38,0.67,5.0,1006.79,1.0,-1.0,0,M,Commerce,Célibataire,Sans emploi,4500
2023-06-01,CPTE_000333,0.7259,72.6,Élevé,Appel préventif sous 48h,0,0,0.0,15722.66,2877.28,40,0.33,5.0,633.47,0.0,0.0,0,F,Artisanat,Divorcé(e),Fonctionnaire,5000
2023-06-01,CPTE_000428,0.7264,72.6,Élevé,Appel préventif sous 48h,0,0,46.98,19180.85,3598.93,41,0.33,2.0,2233.35,0.0,0.0,0,M,Services,Marié(e),Salarié,3500
2023-06-01,CPTE_000671,0.7264,72.6,Élevé,Appel préventif sous 48h,2,2,21.4,3332.09,745.17,44,1.0,7.0,357.08,3.0,-1.0,2,M,Agriculture,Célibataire,Fonctionnaire,1000
2023-06-01,CPTE_000690,0.7261,72.6,Élevé,Appel préventif sous 48h,0,0,0.0,9729.0,3286.6,60,1.67,6.0,701.85,0.0,0.0,0,M,Agriculture,Marié(e),Retraité,1000
2023-06-01,CPTE_000785,0.7256,72.6,Élevé,Appel préventif sous 48h,0,0,15.32,16995.07,865.75,57,1.67,8.0,4727.12,3.0,-3.0,0,F,Artisanat,Marié(e),Retraité,3500
2023-06-01,CPTE_000130,0.7248,72.5,Élevé,Appel préventif sous 48h,3,2,162.84,2491.69,1956.51,57,1.33,4.0,116.8,1.0,2.0,2,M,Administration,Célibataire,Retraité,3500
2023-06-01,CPTE_000160,0.725,72.5,Élevé,Appel préventif sous 48h,0,0,16.8,6460.3,1637.48,61,1.33,8.0,710.02,1.0,-1.0,0,M,Artisanat,Marié(e),Salarié,6500
2023-06-01,CPTE_000218,0.7248,72.5,Élevé,Appel préventif sous 48h,0,0,62.06,13780.06,2434.94,29,1.33,11.0,2004.55,1.0,-1.0,0,F,Artisanat,Divorcé(e),Indépendant,1000
2023-06-01,CPTE_000262,0.7251,72.5,Élevé,Appel préventif sous 48h,0,0,0.0,13115.88,1046.02,30,0.67,5.0,2469.32,2.0,-2.0,0,F,Agriculture,Divorcé(e),Retraité,9500
2023-06-01,CPTE_000332,0.7248,72.5,Élevé,Appel préventif sous 48h,2,1,134.72,7204.7,4027.21,48,0.67,7.0,1780.87,0.0,2.0,1,M,Agriculture,Marié(e),Indépendant,8000
2023-06-01,CPTE_000359,0.7245,72.5,Élevé,Appel préventif sous 48h,0,0,10.43,12554.98,4120.3,32,1.33,11.0,2730.86,0.0,0.0,0,F,Industrie,Célibataire,Salarié,2500
2023-06-01,CPTE_000365,0.7248,72.5,Élevé,Appel préventif sous 48h,2,0,45.12,8022.55,737.25,56,2.0,7.0,2017.78,0.0,2.0,1,M,Commerce,Marié(e),Salarié,2000
2023-06-01,CPTE_000413,0.7249,72.5,Élevé,Appel préventif sous 48h,0,0,167.56,15490.17,1640.46,38,0.67,6.0,2513.85,2.0,-2.0,0,M,Industrie,Divorcé(e),Indépendant,2500
2023-06-01,CPTE_000423,0.7246,72.5,Élevé,Appel préventif sous 48h,0,0,30.63,19806.89,3895.9,50,3.0,11.0,3281.62,0.0,0.0,0,F,Commerce,Divorcé(e),Fonctionnaire,1500
2023-06-01,CPTE_000485,0.7246,72.5,Élevé,Appel préventif sous 48h,0,0,0.0,13773.68,3332.64,40,0.67,5.0,2387.35,2.0,-2.0,0,F,Commerce,Divorcé(e),Sans emploi,6500
2023-06-01,CPTE_000516,0.7246,72.5,Élevé,Appel préventif sous 48h,1,1,0.0,14622.33,3495.95,32,0.0,1.0,2139.92,0.0,1.0,1,M,Agriculture,Marié(e),Retraité,9500
2023-06-01,CPTE_000707,0.7247,72.5,Élevé,Appel préventif sous 48h,5,4,0.0,17532.27,961.84,36,0.0,2.0,1602.36,0.0,5.0,1,M,Services,Veuf/Veuve,Indépendant,3500
2023-06-01,CPTE_000756,0.7247,72.5,Élevé,Appel préventif sous 48h,0,0,0.0,11023.66,5005.71,30,0.67,3.0,1587.97,0.0,0.0,0,M,Artisanat,Marié(e),Retraité,4500
2023-06-01,CPTE_000793,0.7247,72.5,Élevé,Appel préventif sous 48h,2,2,68.63,11077.27,3302.56,34,1.0,4.0,2576.02,3.0,-1.0,2,M,Services,Célibataire,Retraité,6000
2023-06-01,CPTE_000048,0.7241,72.4,Élevé,Appel préventif sous 48h,7,7,0.0,12386.01,5017.82,31,2.33,14.0,2193.16,0.0,7.0,1,F,Agriculture,Marié(e),Salarié,3000
2023-06-01,CPTE_000058,0.7245,72.4,Élevé,Appel préventif sous 48h,3,2,173.99,15681.27,771.61,52,1.0,8.0,2131.98,0.0,3.0,1,F,Services,Célibataire,Retraité,4000
2023-06-01,CPTE_000146,0.7236,72.4,Élevé,Appel préventif sous 48h,4,2,157.5,6398.28,2432.02,29,0.33,6.0,2297.43,1.0,3.0,2,F,Commerce,Divorcé(e),Fonctionnaire,7500
2023-06-01,CPTE_000270,0.7243,72.4,Élevé,Appel préventif sous 48h,0,0,59.23,15468.19,1517.37,44,2.0,7.0,76.54,0.0,0.0,0,M,Artisanat,Veuf/Veuve,Salarié,7000
2023-06-01,CPTE_000417,0.7239,72.4,Élevé,Appel préventif sous 48h,0,0,70.05,2497.3,3133.35,51,0.67,4.0,747.91,0.0,0.0,0,M,Services,Veuf/Veuve,Retraité,6000
2023-06-01,CPTE_000462,0.724,72.4,Élevé,Appel préventif sous 48h,0,0,0.0,15073.92,1845.62,55,1.33,9.0,3397.28,1.0,-1.0,0,F,Artisanat,Veuf/Veuve,Sans emploi,1500
2023-06-01,CPTE_000521,0.724,72.4,Élevé,Appel préventif sous 48h,0,0,0.0,11891.38,1756.8,59,1.33,4.0,4959.53,2.0,-2.0,0,F,Industrie,Veuf/Veuve,Retraité,5000
2023-06-01,CPTE_000539,0.724,72.4,Élevé,Appel préventif sous 48h,0,0,0.0,8567.36,1417.3,55,1.0,7.0,1524.36,1.0,-1.0,0,M,Administration,Veuf/Veuve,Retraité,6500
2023-06-01,CPTE_000766,0.7235,72.4,Élevé,Appel préventif sous 48h,0,0,139.42,3234.52,4172.46,25,0.33,3.0,976.64,1.0,-1.0,0,F,Services,Marié(e),Retraité,9000
2023-06-01,CPTE_000768,0.7238,72.4,Élevé,Appel préventif sous 48h,4,3,0.0,12021.37,3688.58,63,0.67,2.0,1686.58,0.0,4.0,1,F,Industrie,Marié(e),Fonctionnaire,3500
2023-06-01,CPTE_000106,0.7233,72.3,Élevé,Appel préventif sous 48h,0,0,78.1,15497.87,5491.91,22,2.67,12.0,5072.4,1.0,-1.0,0,M,Commerce,Marié(e),Retraité,9000
2023-06-01,CPTE_000153,0.7232,72.3,Élevé,Appel préventif sous 48h,1,1,142.98,16193.59,4489.24,61,1.0,8.0,1718.19,2.0,-1.0,2,M,Agriculture,Divorcé(e),Fonctionnaire,4500
2023-06-01,CPTE_000459,0.7233,72.3,Élevé,Appel préventif sous 48h,3,2,132.03,5795.54,2044.55,34,1.33,6.0,3196.69,3.0,0.0,2,F,Agriculture,Célibataire,Fonctionnaire,1000
2023-06-01,CPTE_000530,0.7231,72.3,Élevé,Appel préventif sous 48h,0,0,0.0,14147.91,1006.6,39,3.0,12.0,1959.64,5.0,-5.0,0,M,Services,Divorcé(e),Salarié,9000
2023-06-01,CPTE_000538,0.7234,72.3,Élevé,Appel préventif sous 48h,1,0,121.66,5670.72,2820.15,52,2.67,13.0,1405.97,5.0,-4.0,3,M,Artisanat,Marié(e),Indépendant,5500
2023-06-01,CPTE_000588,0.7228,72.3,Élevé,Appel préventif sous 48h,3,2,27.61,7054.27,2883.31,35,0.33,9.0,718.68,0.0,3.0,1,F,Services,Marié(e),Fonctionnaire,4000
2023-06-01,CPTE_000637,0.7227,72.3,Élevé,Appel préventif sous 48h,2,2,0.0,13578.89,3594.97,40,1.33,9.0,1656.21,4.0,-2.0,2,F,Administration,Célibataire,Fonctionnaire,2000
2023-06-01,CPTE_000026,0.7219,72.2,Élevé,Appel préventif sous 48h,0,0,18.79,14103.52,1801.63,33,0.67,3.0,1726.23,1.0,-1.0,0,F,Industrie,Veuf/Veuve,Indépendant,7000
2023-06-01,CPTE_000037,0.7224,72.2,Élevé,Appel préventif sous 48h,0,0,22.37,10412.41,4178.74,39,1.33,5.0,746.08,0.0,0.0,0,M,Industrie,Célibataire,Salarié,4500
2023-06-01,CPTE_000154,0.7221,72.2,Élevé,Appel préventif sous 48h,0,0,0.0,9180.64,4929.63,56,0.67,6.0,1484.03,1.0,-1.0,0,M,Artisanat,Célibataire,Retraité,2000
2023-06-01,CPTE_000317,0.7224,72.2,Élevé,Appel préventif sous 48h,0,0,32.4,12514.84,5679.14,57,0.33,7.0,543.27,0.0,0.0,0,M,Artisanat,Célibataire,Fonctionnaire,9500
2023-06-01,CPTE_000341,0.7215,72.2,Élevé,Appel préventif sous 48h,2,1,13.02,3946.44,5106.37,33,0.0,2.0,544.78,0.0,2.0,1,F,Industrie,Célibataire,Retraité,9000
2023-06-01,CPTE_000370,0.7224,72.2,Élevé,Appel préventif sous 48h,4,2,0.0,8049.21,2790.13,46,0.67,10.0,261.01,0.0,4.0,1,M,Commerce,Marié(e),Salarié,7000
2023-06-01,CPTE_000441,0.7221,72.2,Élevé,Appel préventif sous 48h,0,0,0.0,12688.12,2958.04,39,1.67,5.0,862.73,0.0,0.0,0,M,Artisanat,Divorcé(e),Retraité,4000
2023-06-01,CPTE_000489,0.722,72.2,Élevé,Appel préventif sous 48h,0,0,85.31,8975.29,869.02,29,1.67,7.0,1185.33,4.0,-4.0,0,F,Administration,Célibataire,Fonctionnaire,5000
2023-06-01,CPTE_000503,0.7222,72.2,Élevé,Appel préventif sous 48h,1,0,14.17,12903.72,2424.08,45,0.0,3.0,2168.86,0.0,1.0,1,M,Artisanat,Veuf/Veuve,Fonctionnaire,8500
2023-06-01,CPTE_000619,0.7221,72.2,Élevé,Appel préventif sous 48h,1,1,1.53,19854.85,2608.63,32,2.0,7.0,1318.11,0.0,1.0,1,M,Services,Veuf/Veuve,Sans emploi,2000
2023-06-01,CPTE_000789,0.7218,72.2,Élevé,Appel préventif sous 48h,0,0,0.0,6470.0,2018.68,44,0.33,1.0,1078.86,0.0,0.0,0,F,Industrie,Veuf/Veuve,Fonctionnaire,8500
2023-06-01,CPTE_000042,0.7211,72.1,Élevé,Appel préventif sous 48h,0,0,31.33,19810.19,1048.35,50,0.67,4.0,3015.02,2.0,-2.0,0,F,Services,Célibataire,Salarié,8500
2023-06-01,CPTE_000248,0.7209,72.1,Élevé,Appel préventif sous 48h,0,0,171.54,9508.9,3933.43,47,1.33,5.0,3109.87,0.0,0.0,0,F,Artisanat,Marié(e),Salarié,2000
2023-06-01,CPTE_000476,0.7214,72.1,Élevé,Appel préventif sous 48h,0,0,36.23,12628.73,2405.19,36,0.67,9.0,689.74,0.0,0.0,0,M,Agriculture,Veuf/Veuve,Indépendant,2500
2023-06-01,CPTE_000477,0.7209,72.1,Élevé,Appel préventif sous 48h,6,6,0.0,17837.76,3563.57,55,3.0,13.0,4946.4,4.0,2.0,3,F,Industrie,Divorcé(e),Retraité,8500
2023-06-01,CPTE_000480,0.7211,72.1,Élevé,Appel préventif sous 48h,0,0,129.53,14210.18,732.62,19,2.67,9.0,3476.49,3.0,-3.0,0,M,Agriculture,Célibataire,Salarié,4500
2023-06-01,CPTE_000571,0.7212,72.1,Élevé,Appel préventif sous 48h,0,0,143.31,14147.22,1981.77,55,1.67,5.0,3643.9,0.0,0.0,0,M,Industrie,Marié(e),Sans emploi,6000
2023-06-01,CPTE_000628,0.7213,72.1,Élevé,Appel préventif sous 48h,1,1,127.98,17450.62,3582.79,41,1.67,8.0,2374.42,5.0,-4.0,2,F,Services,Célibataire,Retraité,2000
2023-06-01,CPTE_000632,0.7209,72.1,Élevé,Appel préventif sous 48h,1,0,194.91,8833.9,4889.44,24,2.33,8.0,1672.29,0.0,1.0,1,F,Commerce,Célibataire,Salarié,4500
2023-06-01,CPTE_000648,0.7206,72.1,Élevé,Appel préventif sous 48h,7,5,14.68,12513.02,594.5,40,1.0,3.0,945.88,0.0,7.0,1,F,Artisanat,Célibataire,Fonctionnaire,4000
2023-06-01,CPTE_000722,0.721,72.1,Élevé,Appel préventif sous 48h,1,0,103.48,13312.96,2953.85,46,0.33,1.0,3884.42,1.0,0.0,2,M,Commerce,Célibataire,Sans emploi,4000
2023-06-01,CPTE_000736,0.7206,72.1,Élevé,Appel préventif sous 48h,0,0,43.97,9475.71,1057.63,56,1.67,13.0,2270.1,2.0,-2.0,0,F,Commerce,Veuf/Veuve,Indépendant,9500
2023-06-01,CPTE_000041,0.7204,72.0,Élevé,Appel préventif sous 48h,4,2,0.0,14056.27,3587.14,44,1.33,6.0,2780.17,0.0,4.0,1,F,Industrie,Veuf/Veuve,Sans emploi,6000
2023-06-01,CPTE_000051,0.7202,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,11930.93,4564.46,36,1.67,7.0,2772.66,2.0,-2.0,0,F,Artisanat,Veuf/Veuve,Salarié,6500
2023-06-01,CPTE_000091,0.7203,72.0,Élevé,Appel préventif sous 48h,0,0,121.46,9537.71,2615.75,62,2.33,12.0,2493.99,6.0,-6.0,0,F,Artisanat,Veuf/Veuve,Retraité,1000
2023-06-01,CPTE_000124,0.7197,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,2581.01,2167.51,48,1.33,7.0,389.4,0.0,0.0,0,F,Industrie,Divorcé(e),Retraité,8000
2023-06-01,CPTE_000156,0.7201,72.0,Élevé,Appel préventif sous 48h,0,0,43.1,2425.2,3721.62,60,2.0,11.0,54.3,2.0,-2.0,0,F,Commerce,Marié(e),Indépendant,4500
2023-06-01,CPTE_000211,0.7203,72.0,Élevé,Appel préventif sous 48h,1,0,83.05,16868.68,2875.64,36,0.67,3.0,2612.35,2.0,-1.0,2,M,Services,Célibataire,Salarié,2500
2023-06-01,CPTE_000250,0.7202,72.0,Élevé,Appel préventif sous 48h,0,0,134.93,9135.2,4615.09,37,0.0,1.0,1646.49,0.0,0.0,0,M,Agriculture,Veuf/Veuve,Salarié,3500
2023-06-01,CPTE_000255,0.7202,72.0,Élevé,Appel préventif sous 48h,2,0,182.88,2458.26,3481.94,21,2.0,8.0,1255.89,0.0,2.0,1,M,Services,Marié(e),Salarié,6500
2023-06-01,CPTE_000339,0.7203,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,12665.49,2957.58,34,2.33,12.0,1584.93,5.0,-5.0,0,F,Administration,Veuf/Veuve,Fonctionnaire,1500
2023-06-01,CPTE_000427,0.7195,72.0,Élevé,Appel préventif sous 48h,3,2,49.8,10334.4,3487.33,51,1.67,8.0,2210.09,2.0,1.0,2,F,Industrie,Veuf/Veuve,Sans emploi,2000
2023-06-01,CPTE_000455,0.7203,72.0,Élevé,Appel préventif sous 48h,1,0,176.33,19862.93,1481.94,59,3.33,10.0,3298.63,4.0,-3.0,4,F,Commerce,Célibataire,Indépendant,3000
2023-06-01,CPTE_000621,0.7198,72.0,Élevé,Appel préventif sous 48h,0,0,0.0,8641.02,2006.06,59,2.0,13.0,1132.29,1.0,-1.0,0,M,Services,Veuf/Veuve,Salarié,8500
2023-06-01,CPTE_000639,0.7202,72.0,Élevé,Appel préventif sous 48h,3,3,182.23,14445.62,4199.35,34,0.33,4.0,4457.64,1.0,2.0,2,F,Commerce,Marié(e),Indépendant,7500
2023-06-01,CPTE_000724,0.7202,72.0,Élevé,Appel préventif sous 48h,0,0,49.9,14313.93,1162.59,21,1.67,11.0,1389.24,2.0,-2.0,0,M,Administration,Divorcé(e),Indépendant,2500
2023-06-01,CPTE_000136,0.719,71.9,Élevé,Appel préventif sous 48h,0,0,0.0,10849.55,1593.07,44,3.33,16.0,1784.56,3.0,-3.0,0,F,Artisanat,Célibataire,Retraité,5000
2023-06-01,CPTE_000157,0.7188,71.9,Élevé,Appel préventif sous 48h,0,0,2.35,4477.13,660.41,39,0.0,0.0,1325.32,0.0,0.0,0,F,Administration,Divorcé(e),Retraité,3500
2023-06-01,CPTE_000204,0.7193,71.9,Élevé,Appel préventif sous 48h,2,1,0.0,12794.85,2188.55,33,1.0,7.0,3202.24,3.0,-1.0,2,M,Services,Marié(e),Sans emploi,9500
2023-06-01,CPTE_000288,0.7193,71.9,Élevé,Appel préventif sous 48h,3,1,52.87,8914.38,4078.54,60,2.0,6.0,457.11,0.0,3.0,1,F,Administration,Veuf/Veuve,Sans emploi,5500
2023-06-01,CPTE_000401,0.7192,71.9,Élevé,Appel préventif sous 48h,1,0,14.45,10638.19,5130.34,45,0.33,1.0,2575.32,1.0,0.0,2,M,Commerce,Marié(e),Salarié,6500
2023-06-01,CPTE_000552,0.7186,71.9,Élevé,Appel préventif sous 48h,3,1,8.51,15840.57,3377.95,60,0.67,7.0,2440.09,2.0,1.0,2,F,Artisanat,Marié(e),Salarié,6000
2023-06-01,CPTE_000645,0.7195,71.9,Élevé,Appel préventif sous 48h,0,0,0.0,2785.93,3279.42,53,0.0,0.0,523.03,0.0,0.0,0,F,Agriculture,Divorcé(e),Sans emploi,8500
2023-06-01,CPTE_000692,0.7187,71.9,Élevé,Appel préventif sous 48h,0,0,87.75,19178.69,4433.64,56,0.67,2.0,955.7,2.0,-2.0,0,F,Industrie,Célibataire,Retraité,3000
2023-06-01,CPTE_000753,0.7192,71.9,Élevé,Appel préventif sous 48h,1,0,78.63,17354.08,4057.62,50,0.67,6.0,3380.09,0.0,1.0,1,M,Agriculture,Veuf/Veuve,Salarié,4000
2023-06-01,CPTE_000013,0.7183,71.8,Élevé,Appel préventif sous 48h,2,2,0.0,12139.93,2299.65,40,1.33,12.0,1785.22,1.0,1.0,2,M,Artisanat,Divorcé(e),Retraité,3000
2023-06-01,CPTE_000120,0.7176,71.8,Élevé,Appel préventif sous 48h,6,4,0.0,14518.63,2834.03,34,2.33,7.0,2201.31,5.0,1.0,2,F,Services,Veuf/Veuve,Fonctionnaire,6500
2023-06-01,CPTE_000134,0.7184,71.8,Élevé,Appel préventif sous 48h,3,3,88.03,13513.8,1737.7,50,1.0,4.0,3284.55,0.0,3.0,1,F,Agriculture,Veuf/Veuve,Salarié,1500
2023-06-01,CPTE_000194,0.7176,71.8,Élevé,Appel préventif sous 48h,4,4,0.0,11272.54,2034.75,34,0.67,7.0,911.62,0.0,4.0,1,M,Agriculture,Veuf/Veuve,Retraité,1500
2023-06-01,CPTE_000407,0.7182,71.8,Élevé,Appel préventif sous 48h,6,5,26.12,3928.29,716.41,53,1.0,14.0,1042.99,3.0,3.0,2,M,Industrie,Célibataire,Retraité,6500
2023-06-01,CPTE_000629,0.7176,71.8,Élevé,Appel préventif sous 48h,0,0,101.73,4664.81,2658.24,24,2.67,13.0,1072.02,0.0,0.0,0,F,Commerce,Veuf/Veuve,Sans emploi,8000
2023-06-01,CPTE_000646,0.718,71.8,Élevé,Appel préventif sous 48h,0,0,0.0,5810.33,2630.74,52,1.67,11.0,636.73,0.0,0.0,0,F,Industrie,Divorcé(e),Indépendant,6500
2023-06-01,CPTE_000696,0.7177,71.8,Élevé,Appel préventif sous 48h,1,0,50.06,3998.58,1406.69,59,2.0,6.0,904.72,0.0,1.0,1,M,Agriculture,Marié(e),Fonctionnaire,9500
2023-06-01,CPTE_000708,0.7177,71.8,Élevé,Appel préventif sous 48h,0,0,31.7,9400.9,1767.16,46,0.0,3.0,1350.22,0.0,0.0,0,M,Services,Veuf/Veuve,Sans emploi,8500
2023-06-01,CPTE_000096,0.7167,71.7,Élevé,Appel préventif sous 48h,0,0,31.19,13666.75,1129.42,20,1.67,9.0,2656.42,2.0,-2.0,0,F,Administration,Veuf/Veuve,Fonctionnaire,1000
2023-06-01,CPTE_000098,0.7172,71.7,Élevé,Appel préventif sous 48h,1,1,12.4,17507.23,3412.43,21,0.0,2.0,2339.56,0.0,1.0,1,M,Services,Divorcé(e),Retraité,4500
2023-06-01,CPTE_000165,0.7174,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,9158.89,2935.31,31,1.0,3.0,1832.57,0.0,0.0,0,M,Agriculture,Divorcé(e),Salarié,1000
2023-06-01,CPTE_000187,0.7165,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,7111.65,4077.85,23,2.0,6.0,556.41,2.0,-2.0,0,M,Administration,Marié(e),Salarié,2500
2023-06-01,CPTE_000381,0.7171,71.7,Élevé,Appel préventif sous 48h,0,0,0.0,9985.28,1449.02,37,2.33,9.0,1519.85,2.0,-2.0,0,M,Administration,Célibataire,Fonctionnaire,2000
2023-06-01,CPTE_000424,0.7171,71.7,Élevé,Appel préventif sous 48h,1,0,18.9,9380.44,1538.6,42,1.0,3.0,1529.45,2.0,-1.0,2,M,Artisanat,Divorcé(e),Fonctionnaire,9500
2023-06-01,CPTE_000461,0.7171,71.7,Élevé,Appel préventif sous 48h,2,0,9.77,12931.57,3912.17,29,1.67,7.0,3292.33,1.0,1.0,3,F,Commerce,Veuf/Veuve,Fonctionnaire,2500
2023-06-01,CPTE_000754,0.7165,71.7,Élevé,Appel préventif sous 48h,3,2,28.06,12855.68,3450.84,29,1.33,6.0,3768.49,3.0,0.0,3,F,Artisanat,Divorcé(e),Indépendant,8000
2023-06-01,CPTE_000309,0.7156,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,12264.85,1291.96,60,1.33,4.0,1999.16,0.0,0.0,0,F,Artisanat,Divorcé(e),Retraité,8500
2023-06-01,CPTE_000425,0.7156,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,9000.41,2473.24,29,1.33,4.0,2026.37,4.0,-4.0,0,M,Services,Veuf/Veuve,Retraité,1500
2023-06-01,CPTE_000492,0.7163,71.6,Élevé,Appel préventif sous 48h,0,0,41.39,7658.13,1012.89,43,0.0,5.0,1936.8,0.0,0.0,0,F,Industrie,Célibataire,Sans emploi,6500
2023-06-01,CPTE_000546,0.7159,71.6,Élevé,Appel préventif sous 48h,2,0,38.9,22376.57,1495.82,44,1.33,6.0,3894.57,1.0,1.0,5,F,Services,Marié(e),Indépendant,4500
2023-06-01,CPTE_000664,0.7156,71.6,Élevé,Appel préventif sous 48h,0,0,0.0,9051.31,1766.79,41,0.33,2.0,1153.72,1.0,-1.0,0,F,Services,Célibataire,Fonctionnaire,3000
2023-06-01,CPTE_000672,0.7158,71.6,Élevé,Appel préventif sous 48h,0,0,151.92,5749.52,3064.24,58,2.33,7.0,1100.94,0.0,0.0,0,M,Services,Divorcé(e),Sans emploi,3000
2023-06-01,CPTE_000095,0.7153,71.5,Élevé,Appel préventif sous 48h,2,0,18.3,11591.08,3251.89,53,0.0,0.0,2022.1,0.0,2.0,1,F,Industrie,Marié(e),Retraité,8000
2023-06-01,CPTE_000242,0.7155,71.5,Élevé,Appel préventif sous 48h,1,0,183.12,13804.58,1158.0,25,0.33,1.0,1825.59,0.0,1.0,1,F,Agriculture,Célibataire,Salarié,5500
2023-06-01,CPTE_000285,0.7153,71.5,Élevé,Appel préventif sous 48h,1,0,0.0,6495.26,2085.43,44,2.0,6.0,1793.52,0.0,1.0,1,F,Services,Veuf/Veuve,Retraité,3000
2023-06-01,CPTE_000287,0.7151,71.5,Élevé,Appel préventif sous 48h,0,0,0.0,25236.16,3876.61,54,0.0,2.0,3313.47,0.0,0.0,0,M,Services,Marié(e),Salarié,3000
2023-06-01,CPTE_000406,0.7153,71.5,Élevé,Appel préventif sous 48h,0,0,0.0,11524.25,2031.71,37,0.0,2.0,3137.2,0.0,0.0,0,M,Artisanat,Marié(e),Fonctionnaire,5000
2023-06-01,CPTE_000687,0.7146,71.5,Élevé,Appel préventif sous 48h,1,1,191.73,25409.14,4895.38,49,0.0,0.0,7464.4,0.0,1.0,1,F,Services,Veuf/Veuve,Sans emploi,1000
2023-06-01,CPTE_000712,0.7152,71.5,Élevé,Appel préventif sous 48h,0,0,29.16,2315.17,958.45,25,1.67,9.0,510.34,1.0,-1.0,0,M,Artisanat,Veuf/Veuve,Sans emploi,8500
2023-06-01,CPTE_000777,0.7154,71.5,Élevé,Appel préventif sous 48h,0,0,27.26,15922.0,2396.01,30,0.33,2.0,3254.04,0.0,0.0,0,M,Administration,Marié(e),Retraité,2500
2023-06-01,CPTE_000791,0.7152,71.5,Élevé,Appel préventif sous 48h,0,0,46.79,12560.81,708.28,61,0.33,2.0,1764.32,1.0,-1.0,0,F,Services,Marié(e),Indépendant,3500
2023-06-01,CPTE_000039,0.7138,71.4,Élevé,Appel préventif sous 48h,0,0,76.29,17767.45,3760.07,43,2.33,7.0,5358.9,1.0,-1.0,0,F,Artisanat,Divorcé(e),Retraité,4500
2023-06-01,CPTE_000044,0.7144,71.4,Élevé,Appel préventif sous 48h,1,1,0.0,21918.76,2941.48,39,1.0,6.0,2447.28,2.0,-1.0,2,M,Administration,Divorcé(e),Retraité,8500
2023-06-01,CPTE_000191,0.7141,71.4,Élevé,Appel préventif sous 48h,1,1,0.0,9360.78,1594.49,46,0.0,1.0,1418.8,0.0,1.0,1,M,Services,Célibataire,Retraité,4500
